timestamp,close,high,low
2022-11-24,16588.46,16787.9,16453.52
2022-11-25,16508.33,16605.86,16336.71
2022-11-26,16451.53,16687.21,16382.61
2022-11-27,16420.87,16587.18,16401.91
2022-11-28,16207.01,16477.82,16000.76
2022-11-29,16431.79,16528.39,16096.7
2022-11-30,17162.35,17216.6,16424.76
2022-12-01,16978.64,17255.22,16865.92
2022-12-02,17094.49,17102.08,16827.01
2022-12-03,16888.31,17152.49,16868.66
2022-12-04,17111.76,17194.4,16884.91
2022-12-05,16966.84,17409.45,16879.12
2022-12-06,17086.52,17101.02,16917.86
2022-12-07,16837.85,17126.91,16713.28
2022-12-08,17226.02,17286.64,16757.86
2022-12-09,17126.85,17319.38,17077.4
2022-12-10,17129.19,17221.25,17102.71
2022-12-11,17094.83,17259.64,17080.42
2022-12-12,17208.66,17239.13,16881.75
2022-12-13,17775.32,17945.07,17096.23
2022-12-14,17801.37,18344.32,17684.33
2022-12-15,17359.21,17853.72,17296.89
2022-12-16,16658.44,17520.63,16611.58
2022-12-17,16780.55,16794.06,16593.68
2022-12-18,16742.74,16830.84,16673.02
2022-12-19,16442.79,16813.47,16350.32
2022-12-20,16901.12,17028.68,16404.94
2022-12-21,16821.13,16922.92,16737.8
2022-12-22,16816.01,16860.78,16571.31
2022-12-23,16780.97,16907.78,16763.01
2022-12-24,16837.16,16857.81,16779.49
2022-12-25,16829.1,16850.93,16736.37
2022-12-26,16916.07,16926.73,16796.91
2022-12-27,16700.54,16960.3,16606.04
2022-12-28,16540.47,16767.99,16471.35
2022-12-29,16631.24,16650.11,16487.13
2022-12-30,16599.47,16637.25,16364.76
2022-12-31,16531.31,16625.46,16487.05
2023-01-01,16613.87,16619.82,16502.85
2023-01-02,16670.08,16768.07,16544.15
2023-01-03,16670.16,16766.7,16605.01
2023-01-04,16846.82,16972.62,16651.02
2023-01-05,16825.87,16869.84,16764.64
2023-01-06,16946.16,17013.77,16687.42
2023-01-07,16942.73,16972.62,16905.39
2023-01-08,17115.81,17132.21,16913.28
2023-01-09,17179.03,17387.59,17103.2
2023-01-10,17442.44,17484.36,17148.57
2023-01-11,17938.0,17986.45,17324.71
2023-01-12,18849.0,19092.31,17906.4
2023-01-13,19932.05,19992.23,18717.45
2023-01-14,20954.52,21255.15,19895.77
2023-01-15,20878.94,21047.91,20575.44
2023-01-16,21188.92,21438.83,20635.89
2023-01-17,21136.12,21555.18,20866.41
2023-01-18,20678.47,21624.6,20411.68
2023-01-19,21082.28,21180.98,20670.44
2023-01-20,22676.2,22724.89,20884.26
2023-01-21,22789.92,23327.14,22465.82
2023-01-22,22714.99,23072.22,22343.13
2023-01-23,22917.47,23154.59,22585.74
2023-01-24,22637.8,23159.62,22485.0
2023-01-25,23066.28,23801.04,22354.6
2023-01-26,23009.15,23268.02,22870.4
2023-01-27,23077.75,23485.53,22594.06
2023-01-28,23031.02,23181.57,22895.7
2023-01-29,23747.26,23948.42,22981.04
2023-01-30,22833.34,23796.62,22577.01
2023-01-31,23129.7,23271.14,22725.41
2023-02-01,23730.52,23799.9,22792.33
2023-02-02,23470.8,24229.18,23423.04
2023-02-03,23437.21,23709.93,23230.74
2023-02-04,23332.1,23582.26,23268.8
2023-02-05,22940.79,23429.68,22796.98
2023-02-06,22761.44,23147.93,22655.5
2023-02-07,23252.78,23343.29,22752.6
2023-02-08,22961.13,23407.79,22688.45
2023-02-09,21807.55,23000.67,21741.16
2023-02-10,21634.86,21940.0,21495.4
2023-02-11,21862.19,21897.19,21611.54
2023-02-12,21790.14,22081.41,21659.69
2023-02-13,21787.77,21895.37,21407.31
2023-02-14,22208.56,22308.02,21587.95
2023-02-15,24332.21,24338.52,22059.91
2023-02-16,23533.22,25233.22,23522.57
2023-02-17,24578.28,25012.32,23368.98
2023-02-18,24638.27,24854.76,24454.5
2023-02-19,24287.53,25175.28,24253.13
2023-02-20,24838.09,25098.8,23873.19
2023-02-21,24450.5,25216.35,24168.6
2023-02-22,24186.92,24471.79,23597.76
2023-02-23,23941.1,24595.08,23629.29
2023-02-24,23189.78,24125.33,22830.91
2023-02-25,23168.68,23218.2,22809.19
2023-02-26,23557.29,23671.2,23068.22
2023-02-27,23492.86,23884.1,23148.47
2023-02-28,23137.23,23595.27,23038.65
2023-03-01,23642.8,23980.02,23036.22
2023-03-02,23467.23,23794.81,23210.39
2023-03-03,22360.92,23477.22,22134.9
2023-03-04,22353.23,22410.68,22177.19
2023-03-05,22434.09,22638.92,22243.05
2023-03-06,22410.79,22595.33,22311.67
2023-03-07,22201.44,22540.85,21951.39
2023-03-08,21704.74,22262.91,21628.01
2023-03-09,20370.48,21822.92,20113.96
2023-03-10,20206.71,20371.25,19599.47
2023-03-11,20613.6,20847.88,19895.33
2023-03-12,22183.71,22224.01,20445.19
2023-03-13,24207.1,24596.0,21896.85
2023-03-14,24757.56,26522.41,24071.83
2023-03-15,24372.11,25272.47,23946.02
2023-03-16,25049.83,25211.23,24220.45
2023-03-17,27441.41,27782.88,24945.9
2023-03-18,26973.46,27749.91,26655.22
2023-03-19,28040.29,28441.41,26901.66
2023-03-20,27807.05,28539.63,27228.03
2023-03-21,28188.11,28494.87,27416.8
2023-03-22,27316.18,28902.98,26676.69
2023-03-23,28345.7,28807.82,27190.13
2023-03-24,27493.01,28421.94,27054.76
2023-03-25,27492.83,27819.55,27186.95
2023-03-26,27995.16,28217.66,27448.83
2023-03-27,27146.01,28045.33,26551.46
2023-03-28,27266.08,27527.5,26638.39
2023-03-29,28355.7,28643.21,27254.72
2023-03-30,28040.71,29171.13,27735.19
2023-03-31,28474.62,28651.82,27552.64
2023-04-01,28468.49,28816.74,28263.72
2023-04-02,28187.85,28537.18,27885.3
2023-04-03,27809.04,28498.51,27292.3
2023-04-04,28177.23,28441.54,27671.89
2023-04-05,28180.06,28766.02,27843.06
2023-04-06,28043.49,28191.21,27736.36
2023-04-07,27927.8,28110.82,27786.82
2023-04-08,27953.93,28168.77,27879.51
2023-04-09,28340.68,28539.41,27825.42
2023-04-10,29655.75,29776.84,28179.73
2023-04-11,30226.45,30558.49,29612.35
2023-04-12,29905.56,30499.62,29710.91
2023-04-13,30407.76,30603.93,29881.9
2023-04-14,30491.71,31020.32,30015.78
2023-04-15,30321.55,30615.21,30237.51
2023-04-16,30322.37,30562.42,30155.49
2023-04-17,29446.34,30331.32,29265.91
2023-04-18,30395.53,30485.26,29135.27
2023-04-19,28821.91,30419.74,28615.79
2023-04-20,28248.11,29094.98,28007.09
2023-04-21,27261.17,28365.2,27173.44
2023-04-22,27820.73,27883.77,27150.5
2023-04-23,27596.85,27822.57,27352.28
2023-04-24,27520.93,27988.76,26998.44
2023-04-25,28308.07,28394.39,27200.99
2023-04-26,28432.89,30016.54,27261.2
2023-04-27,29483.94,29890.36,28397.94
2023-04-28,29339.99,29600.91,28920.19
2023-04-29,29251.2,29457.51,29078.4
2023-04-30,29236.81,29958.96,29113.64
2023-05-01,28086.77,29340.45,27680.56
2023-05-02,28694.7,28895.93,27899.16
2023-05-03,29041.65,29278.11,28151.97
2023-05-04,28865.72,29376.48,28702.7
2023-05-05,29548.51,29701.05,28852.44
2023-05-06,28943.98,29853.13,28449.95
2023-05-07,28572.81,29212.06,28547.22
2023-05-08,27783.42,28786.01,27396.42
2023-05-09,27680.21,27963.87,27510.12
2023-05-10,27628.73,28330.36,26840.62
2023-05-11,26991.62,27642.56,26731.83
2023-05-12,26807.09,27092.93,25833.3
2023-05-13,26788.88,27043.5,26705.45
2023-05-14,26931.44,27189.55,26611.92
2023-05-15,27176.27,27668.19,26759.29
2023-05-16,27036.57,27304.97,26869.45
2023-05-17,27406.21,27488.05,26565.39
2023-05-18,26823.31,27476.67,26379.63
2023-05-19,26888.42,27178.6,26668.92
2023-05-20,27118.54,27164.5,26840.23
2023-05-21,26755.17,27280.07,26691.06
2023-05-22,26855.4,27084.08,26548.27
2023-05-23,27224.7,27480.33,26808.03
2023-05-24,26326.17,27225.89,26092.06
2023-05-25,26480.21,26605.5,25882.27
2023-05-26,26719.7,26940.67,26338.96
2023-05-27,26872.59,26902.14,26585.34
2023-05-28,28077.57,28249.51,26789.58
2023-05-29,27746.07,28450.88,27546.65
2023-05-30,27703.56,28052.68,27568.98
2023-05-31,27220.17,27836.82,26853.57
2023-06-01,26825.73,27347.94,26628.22
2023-06-02,27251.14,27305.0,26519.23
2023-06-03,27078.3,27330.86,26946.35
2023-06-04,27125.24,27451.16,26964.17
2023-06-05,25740.46,27135.1,25411.77
2023-06-06,27269.02,27379.88,25380.61
2023-06-07,26348.91,27423.02,26132.38
2023-06-08,26509.09,26816.33,26225.25
2023-06-09,26483.81,26777.91,26290.32
2023-06-10,25856.18,26533.58,25424.05
2023-06-11,25937.58,26214.2,25655.94
2023-06-12,25905.64,26099.5,25629.48
2023-06-13,25928.94,26425.22,25717.6
2023-06-14,25125.73,26074.14,24836.48
2023-06-15,25574.36,25740.96,24765.75
2023-06-16,26330.59,26479.27,25205.5
2023-06-17,26510.43,26780.79,26170.91
2023-06-18,26338.0,26686.77,26260.74
2023-06-19,26842.09,27036.32,26265.34
2023-06-20,28319.35,28407.13,26648.29
2023-06-21,30000.55,30780.84,28276.59
2023-06-22,29892.81,30499.85,29611.53
2023-06-23,30705.39,31416.26,29818.21
2023-06-24,30548.2,30811.37,30276.97
2023-06-25,30473.64,31051.66,30297.61
2023-06-26,30271.91,30658.58,29930.89
2023-06-27,30696.99,31013.13,30232.66
2023-06-28,30078.9,30714.46,29862.15
2023-06-29,30447.17,30833.99,30043.07
2023-06-30,30471.06,31272.25,29465.7
2023-07-01,30590.76,30653.27,30321.27
2023-07-02,30617.66,30788.75,30181.34
2023-07-03,31160.24,31388.17,30575.7
2023-07-04,30774.39,31331.3,30638.68
2023-07-05,30503.07,30877.17,30201.06
2023-07-06,29907.98,31521.11,29869.18
2023-07-07,30349.69,30450.48,29725.12
2023-07-08,30294.36,30383.67,30056.18
2023-07-09,30171.49,30441.0,30074.68
2023-07-10,30421.04,31045.4,29964.03
2023-07-11,30626.62,30805.91,30314.1
2023-07-12,30385.22,30977.57,30214.19
2023-07-13,31475.78,31844.94,30259.09
2023-07-14,30331.09,31636.78,29929.3
2023-07-15,30298.45,30403.12,30258.91
2023-07-16,30248.17,30450.66,30083.92
2023-07-17,30147.68,30340.04,29675.15
2023-07-18,29863.79,30244.13,29538.16
2023-07-19,29918.6,30193.82,29765.06
2023-07-20,29809.61,30417.9,29577.88
2023-07-21,29911.46,30060.04,29737.09
2023-07-22,29791.61,30000.3,29635.44
2023-07-23,30085.68,30345.9,29738.58
2023-07-24,29181.04,30097.78,28860.94
2023-07-25,29226.63,29367.59,29054.49
2023-07-26,29352.06,29682.98,29098.81
2023-07-27,29217.05,29566.99,29082.04
2023-07-28,29316.82,29528.45,29121.24
2023-07-29,29358.76,29406.57,29258.14
2023-07-30,29283.34,29449.84,29043.43
2023-07-31,29231.47,29524.99,29108.82
2023-08-01,29699.74,29721.48,28564.09
2023-08-02,29163.69,30029.06,28914.46
2023-08-03,29177.75,29397.03,28945.61
2023-08-04,29078.51,29308.95,28794.51
2023-08-05,29050.34,29111.36,28953.98
2023-08-06,29046.16,29164.68,28962.89
2023-08-07,29182.16,29245.27,28672.37
2023-08-08,29770.51,30210.36,29111.88
2023-08-09,29566.47,30120.86,29356.43
2023-08-10,29428.1,29707.55,29319.58
2023-08-11,29403.56,29535.4,29219.56
2023-08-12,29417.08,29471.12,29356.08
2023-08-13,29281.55,29447.27,29257.12
2023-08-14,29409.22,29664.61,29082.39
2023-08-15,29171.23,29460.86,29056.77
2023-08-16,28702.8,29228.22,28696.21
2023-08-17,26629.67,28752.02,25328.06
2023-08-18,26049.69,26823.13,25629.62
2023-08-19,26095.8,26266.25,25797.39
2023-08-20,26191.01,26291.33,25983.85
2023-08-21,26126.18,26248.2,25819.92
2023-08-22,26043.01,26137.6,25369.8
2023-08-23,26429.4,26807.82,25802.48
2023-08-24,26166.22,26565.88,25859.32
2023-08-25,26051.29,26291.13,25759.58
2023-08-26,26010.35,26109.19,25979.58
2023-08-27,26091.32,26168.79,25966.75
2023-08-28,26106.0,26233.53,25861.84
2023-08-29,27724.41,28154.08,25911.89
2023-08-30,27305.41,27766.41,27036.49
2023-08-31,25937.29,27563.68,25683.18
2023-09-01,25798.79,26137.14,25323.44
2023-09-02,25868.56,25980.31,25729.66
2023-09-03,25971.37,26115.72,25805.82
2023-09-04,25816.24,26089.36,25636.28
2023-09-05,25785.01,25878.61,25567.56
2023-09-06,25751.71,26019.64,25379.85
2023-09-07,26264.75,26426.41,25600.8
2023-09-08,25907.13,26443.61,25650.9
2023-09-09,25898.41,25936.62,25799.89
2023-09-10,25833.67,26020.84,25589.02
2023-09-11,25157.07,25889.38,24911.78
2023-09-12,25840.34,26545.24,25128.37
2023-09-13,26227.49,26432.59,25768.65
2023-09-14,26533.66,26845.74,26136.39
2023-09-15,26605.49,26879.57,26224.91
2023-09-16,26569.13,26771.68,26459.99
2023-09-17,26533.12,26621.93,26413.39
2023-09-18,26767.82,27425.7,26394.81
2023-09-19,27219.02,27493.85,26676.6
2023-09-20,27126.4,27389.22,26814.07
2023-09-21,26567.47,27162.0,26373.55
2023-09-22,26583.16,26738.04,26478.87
2023-09-23,26585.41,26640.84,26522.49
2023-09-24,26261.44,26732.91,26146.79
2023-09-25,26297.93,26439.02,25997.17
2023-09-26,26212.59,26395.42,26090.75
2023-09-27,26360.2,26828.5,26096.78
2023-09-28,27027.2,27306.05,26328.53
2023-09-29,26909.4,27233.94,26674.22
2023-09-30,26964.27,27095.39,26887.09
2023-10-01,27994.51,28060.49,26958.76
2023-10-02,27507.22,28585.13,27312.81
2023-10-03,27428.66,27669.05,27170.07
2023-10-04,27789.8,27836.54,27222.97
2023-10-05,27414.59,28128.37,27363.01
2023-10-06,27946.61,28280.04,27181.63
2023-10-07,27973.69,28035.05,27864.11
2023-10-08,27933.57,28105.36,27714.35
2023-10-09,27598.77,27999.8,27282.89
2023-10-10,27395.4,27735.72,27298.5
2023-10-11,26871.21,27475.69,26531.55
2023-10-12,26756.23,26937.98,26549.78
2023-10-13,26862.9,27110.91,26674.97
2023-10-14,26854.52,26982.78,26810.02
2023-10-15,27177.41,27297.26,26813.06
2023-10-16,28518.37,30009.15,27131.48
2023-10-17,28409.46,28628.83,28094.14
2023-10-18,28328.07,28988.79,28156.7
2023-10-19,28733.78,28927.17,28135.5
2023-10-20,29684.37,30243.12,28596.96
2023-10-21,29924.08,30365.61,29480.22
2023-10-22,30001.44,30232.64,29674.58
2023-10-23,33084.08,34739.17,29898.26
2023-10-24,33923.52,35183.22,32857.8
2023-10-25,34503.4,35136.87,33698.9
2023-10-26,34157.06,34836.51,33746.16
2023-10-27,33907.7,34246.78,33406.13
2023-10-28,34090.05,34494.4,33876.07
2023-10-29,34535.38,34761.09,33947.8
2023-10-30,34494.56,34862.12,34090.22
2023-10-31,34657.73,34726.05,34058.4
2023-11-01,35439.76,35623.76,34096.9
2023-11-02,34947.15,35973.2,34323.19
2023-11-03,34732.28,34950.21,34118.29
2023-11-04,35086.09,35278.07,34606.38
2023-11-05,35039.47,35393.84,34489.02
2023-11-06,35054.59,35288.36,34758.64
2023-11-07,35421.85,35929.83,34537.87
2023-11-08,35638.33,36109.43,35120.46
2023-11-09,36704.14,37990.51,35557.78
2023-11-10,37321.51,37536.44,36342.27
2023-11-11,37142.22,37417.29,36701.83
2023-11-12,37079.76,37233.45,36747.05
2023-11-13,36482.51,37429.52,36358.0
2023-11-14,35551.21,36752.31,34788.17
2023-11-15,37884.19,37977.31,35374.22
2023-11-16,36162.42,37951.14,35512.38
2023-11-17,36626.32,36780.63,35873.7
2023-11-18,36591.19,36853.45,36212.85
2023-11-19,37388.64,37529.1,36411.61
2023-11-20,37476.66,37770.11,36767.05
2023-11-21,35758.72,37665.29,35753.93
2023-11-22,37424.2,37866.63,35656.41
2023-11-23,37299.18,37646.06,36892.34
2023-11-24,37737.05,38432.07,37262.39
2023-11-25,37801.92,37907.84,37616.03
2023-11-26,37460.21,37829.46,37159.52
2023-11-27,37246.29,37568.17,36727.3
2023-11-28,37836.63,38410.41,36879.99
2023-11-29,37861.9,38456.97,37589.12
2023-11-30,37729.58,38149.78,37505.7
2023-12-01,38699.84,38982.35,37626.12
2023-12-02,39469.35,39712.52,38659.45
2023-12-03,39980.93,40203.23,39288.91
2023-12-04,41984.41,42399.42,39980.36
2023-12-05,44089.06,44639.18,41368.51
2023-12-06,43771.01,44286.67,43386.17
2023-12-07,43285.02,44050.53,42856.57
2023-12-08,44186.18,44735.52,43094.02
2023-12-09,43723.0,44373.02,43597.57
2023-12-10,43791.67,44047.82,43584.51
2023-12-11,41235.58,43808.9,40180.77
2023-12-12,41472.94,42080.61,40648.18
2023-12-13,42887.55,43461.75,40579.83
2023-12-14,43030.6,43416.91,41433.23
2023-12-15,41939.16,43091.28,41662.1
2023-12-16,42243.26,42678.86,41640.84
2023-12-17,41349.42,42372.05,41228.17
2023-12-18,42650.27,42744.41,40512.69
2023-12-19,42268.08,43454.44,41796.54
2023-12-20,43669.91,44303.12,42195.52
2023-12-21,43875.01,44245.16,43306.15
2023-12-22,44008.04,44417.78,43426.51
2023-12-23,43732.75,44024.62,43338.34
2023-12-24,43023.12,43965.2,42635.13
2023-12-25,43593.79,43808.21,42763.83
2023-12-26,42517.32,43604.51,41616.59
2023-12-27,43469.34,43694.83,42121.77
2023-12-28,42588.94,43817.61,42283.91
2023-12-29,42073.59,43134.59,41296.86
2023-12-30,42146.03,42595.81,41529.95
2023-12-31,42280.14,42863.11,41970.37
2024-01-01,44197.61,44210.89,42187.32
2024-01-02,44970.34,45918.98,44181.86
2024-01-03,42854.08,45513.73,40214.67
2024-01-04,44194.38,44797.03,42657.44
2024-01-05,44178.89,44377.15,42508.08
2024-01-06,43988.33,44248.4,43444.9
2024-01-07,43950.84,44496.47,43639.57
2024-01-08,46988.14,47295.94,43209.8
2024-01-09,46123.0,47923.17,44889.64
2024-01-10,46667.48,47705.84,44326.32
2024-01-11,46353.15,49054.05,45580.11
2024-01-12,42776.42,46512.17,41454.57
2024-01-13,42839.19,43243.47,42438.36
2024-01-14,41704.39,43060.49,41702.53
2024-01-15,42491.26,43325.88,41687.69
2024-01-16,43130.88,43562.19,42047.82
2024-01-17,42739.27,43183.19,42172.64
2024-01-18,41286.68,42876.35,40606.86
2024-01-19,41625.47,42151.57,40246.58
2024-01-20,41677.08,41846.45,41433.27
2024-01-21,41570.17,41862.83,41493.59
2024-01-22,39523.63,41669.9,39396.81
2024-01-23,39876.44,40136.09,38512.34
2024-01-24,40078.62,40526.25,39429.31
2024-01-25,39941.74,40280.91,39523.94
2024-01-26,41816.55,42227.71,39814.87
2024-01-27,42124.02,42191.83,41393.22
2024-01-28,42028.92,42822.8,41632.18
2024-01-29,43302.28,43308.42,41804.05
2024-01-30,42943.64,43855.77,42690.4
2024-01-31,42555.08,43734.38,42276.82
2024-02-01,43073.2,43267.39,41855.88
2024-02-02,43181.71,43452.76,42536.21
2024-02-03,42999.52,43355.76,42874.37
2024-02-04,42570.21,43093.79,42232.02
2024-02-05,42664.56,43518.7,41931.59
2024-02-06,43091.51,43360.05,42526.92
2024-02-07,44339.04,44402.0,42766.8
2024-02-08,45304.61,45622.13,44333.87
2024-02-09,47154.23,48208.27,45257.22
2024-02-10,47768.12,48166.14,46894.61
2024-02-11,48311.16,48597.46,47592.04
2024-02-12,49942.97,50339.2,47718.59
2024-02-13,49733.11,50392.92,48336.83
2024-02-14,51844.19,52085.66,49272.58
2024-02-15,51934.57,52845.45,51357.81
2024-02-16,52163.28,52598.05,51604.88
2024-02-17,51668.78,52201.89,50647.34
2024-02-18,52139.33,52393.59,51194.3
2024-02-19,51781.22,52487.6,51691.25
2024-02-20,52269.59,52985.95,50766.77
2024-02-21,51854.36,52375.42,50633.49
2024-02-22,51263.67,52056.01,50914.97
2024-02-23,50744.07,51509.58,50523.07
2024-02-24,51574.61,51687.88,50583.66
2024-02-25,51727.63,51957.87,51288.57
2024-02-26,54518.58,54939.87,50920.53
2024-02-27,57071.6,57612.94,54483.19
2024-02-28,62507.1,64086.08,56726.31
2024-02-29,61179.58,63652.76,60370.98
2024-03-01,62431.25,63226.77,60795.21
2024-03-02,62038.39,62479.07,61631.05
2024-03-03,63149.43,63254.84,61392.4
2024-03-04,68338.64,68562.03,62363.97
2024-03-05,63804.11,69244.55,59268.68
2024-03-06,66115.57,67645.97,62851.27
2024-03-07,66928.15,68065.89,65610.94
2024-03-08,68269.39,70151.23,66173.73
2024-03-09,68446.32,68663.92,68026.81
2024-03-10,69023.53,69976.84,68218.19
2024-03-11,72095.86,72872.77,67170.42
2024-03-12,71449.5,72996.99,68636.43
2024-03-13,73118.09,73672.14,71329.7
2024-03-14,71366.96,73802.64,68493.91
2024-03-15,69497.39,72394.97,65579.78
2024-03-16,65260.55,70043.23,64783.87
2024-03-17,68364.45,68873.88,64529.3
2024-03-18,67609.44,68925.18,66584.49
2024-03-19,61924.02,68116.53,61529.15
2024-03-20,67857.3,68139.33,60782.8
2024-03-21,65493.22,68229.38,64548.09
2024-03-22,63816.99,66643.64,62321.3
2024-03-23,64004.42,66005.71,63025.99
2024-03-24,67208.33,67623.78,63802.82
2024-03-25,69892.26,71202.65,66400.46
2024-03-26,69990.22,71558.85,69294.69
2024-03-27,69434.46,71762.06,68384.71
2024-03-28,70789.57,71593.93,68864.89
2024-03-29,69903.72,70925.04,69059.03
2024-03-30,69629.99,70356.07,69586.01
2024-03-31,71312.91,71389.78,69601.39
2024-04-01,69686.37,71325.61,68074.92
2024-04-02,65466.81,69703.1,64571.71
2024-04-03,65986.11,66925.93,64514.87
2024-04-04,68523.79,69343.32,65081.42
2024-04-05,67860.53,68772.34,65994.65
2024-04-06,68913.79,69672.09,67483.82
2024-04-07,69357.32,70303.08,68877.35
2024-04-08,71629.36,72750.51,69064.41
2024-04-09,69129.48,71748.92,68213.24
2024-04-10,70628.54,71150.5,67480.7
2024-04-11,70026.43,71297.81,69558.05
2024-04-12,67158.3,71246.69,65257.57
2024-04-13,64021.36,68422.6,61079.47
2024-04-14,65765.64,65874.88,62229.8
2024-04-15,63447.27,66902.94,62328.07
2024-04-16,63824.7,64385.46,61667.72
2024-04-17,61283.74,64503.77,59682.79
2024-04-18,63511.2,64181.25,60829.27
2024-04-19,63848.26,65491.94,59607.49
2024-04-20,64979.21,65453.07,63140.68
2024-04-21,64955.82,65724.22,64271.77
2024-04-22,66854.24,67257.68,64536.42
2024-04-23,66415.06,67211.15,65835.93
2024-04-24,64263.95,67067.52,63556.97
2024-04-25,64488.49,65279.7,62759.65
2024-04-26,63750.63,64795.15,63307.56
2024-04-27,63434.44,63904.85,62408.97
2024-04-28,63111.34,64335.08,62769.01
2024-04-29,63847.54,64192.54,61768.51
2024-04-30,60633.97,64721.13,59097.29
2024-05-01,58277.44,60788.52,56516.09
2024-05-02,59083.85,59628.08,56936.28
2024-05-03,62917.45,63355.83,58835.76
2024-05-04,63904.51,64539.14,62587.84
2024-05-05,64037.5,64634.43,62923.47
2024-05-06,63168.44,65517.33,62715.9
2024-05-07,62323.36,64403.15,62274.09
2024-05-08,61179.81,63004.6,60867.52
2024-05-09,63077.18,63429.98,60623.94
2024-05-10,60790.82,63469.13,60181.24
2024-05-11,60823.19,61489.54,60474.73
2024-05-12,61459.22,61838.51,60600.9
2024-05-13,62932.29,63445.72,60758.38
2024-05-14,61548.48,63097.07,61094.77
2024-05-15,66245.16,66467.29,61325.48
2024-05-16,65250.53,66760.54,64600.05
2024-05-17,67051.35,67489.24,65120.39
2024-05-18,66927.56,67397.7,66633.01
2024-05-19,66268.25,67696.21,65878.18
2024-05-20,71430.23,71546.4,66071.74
2024-05-21,70141.17,71964.79,69158.99
2024-05-22,69123.56,70643.89,68952.24
2024-05-23,67946.35,70037.76,66370.0
2024-05-24,68548.33,69264.17,66613.35
2024-05-25,69288.95,69599.81,68498.87
2024-05-26,68488.29,69511.53,68156.05
2024-05-27,69386.83,70613.89,68227.32
2024-05-28,68330.84,69533.54,67206.37
2024-05-29,67576.81,68858.38,67099.33
2024-05-30,68346.19,69520.94,67107.22
2024-05-31,67482.25,69012.82,66605.09
2024-06-01,67721.6,67831.31,67383.55
2024-06-02,67738.74,68409.58,67279.96
2024-06-03,68799.6,70283.97,67584.62
2024-06-04,70548.51,71090.99,68553.54
2024-06-05,71117.68,71782.2,70371.34
2024-06-06,70772.35,71642.27,70113.83
2024-06-07,69330.51,71943.4,68439.15
2024-06-08,69303.58,69547.91,69152.66
2024-06-09,69639.42,69837.26,69131.01
2024-06-10,69505.57,70172.0,69166.61
2024-06-11,67319.41,69550.65,66054.78
2024-06-12,68247.0,70021.47,66896.79
2024-06-13,66742.54,68428.43,66224.61
2024-06-14,66006.13,67317.79,65026.62
2024-06-15,66188.81,66419.48,65832.26
2024-06-16,66631.59,66916.83,66012.05
2024-06-17,66481.73,67264.71,65062.53
2024-06-18,65158.02,66570.67,64033.69
2024-06-19,64950.82,65708.56,64656.84
2024-06-20,64847.89,66462.52,64527.9
2024-06-21,64119.34,65018.39,63350.87
2024-06-22,64250.18,64500.0,63924.68
2024-06-23,63181.02,64504.84,63154.88
2024-06-24,60270.95,63335.53,58443.98
2024-06-25,61796.56,62385.37,60232.04
2024-06-26,60824.43,62471.55,60684.69
2024-06-27,61630.1,62341.3,60562.27
2024-06-28,60324.3,62168.03,59907.92
2024-06-29,60905.3,61129.31,60294.22
2024-06-30,62685.88,62949.76,60637.5
2024-07-01,62841.27,63800.98,62462.2
2024-07-02,62044.48,63219.74,61453.08
2024-07-03,60157.2,62198.73,59373.07
2024-07-04,57041.11,60428.43,56728.63
2024-07-05,56646.24,57494.97,53528.09
2024-07-06,58255.65,58495.08,56035.03
2024-07-07,55866.6,58452.39,55734.13
2024-07-08,56709.76,58166.93,54305.08
2024-07-09,58047.2,58289.53,56296.1
2024-07-10,57725.78,59463.57,57165.19
2024-07-11,57348.75,59494.11,57072.63
2024-07-12,57913.68,58543.78,56554.34
2024-07-13,59231.06,59866.89,57784.15
2024-07-14,60818.77,61424.95,59222.6
2024-07-15,64765.55,64936.75,60688.12
2024-07-16,65087.61,65399.48,62434.72
2024-07-17,64096.64,66131.67,63872.53
2024-07-18,63981.43,65118.55,63235.08
2024-07-19,66708.49,67468.45,63305.25
2024-07-20,67163.86,67626.82,66291.51
2024-07-21,68176.98,68370.58,65840.58
2024-07-22,67567.71,68490.59,66594.51
2024-07-23,65939.83,67774.86,65465.88
2024-07-24,65375.53,67120.99,65112.45
2024-07-25,65794.0,66154.31,63429.11
2024-07-26,67925.17,68219.43,65734.24
2024-07-27,67904.55,69416.52,66675.48
2024-07-28,68252.75,68306.74,67054.94
2024-07-29,66782.78,70027.05,66436.99
2024-07-30,66180.04,66989.18,65293.95
2024-07-31,64617.83,66826.66,64508.96
2024-08-01,65300.21,65590.04,62238.44
2024-08-02,61422.3,65548.28,61165.12
2024-08-03,60679.28,62154.66,59838.49
2024-08-04,58135.89,61075.03,57174.97
2024-08-05,54031.82,58275.19,49202.81
2024-08-06,56057.67,57077.92,53987.77
2024-08-07,55130.45,57753.96,54580.16
2024-08-08,61708.53,62717.23,54751.57
2024-08-09,60868.88,61752.64,59573.13
2024-08-10,60940.82,61478.08,60270.33
2024-08-11,58725.0,61842.63,58331.17
2024-08-12,59360.89,60708.39,57677.54
2024-08-13,60609.73,61603.92,58440.76
2024-08-14,58698.05,61788.76,58461.76
2024-08-15,57552.92,59869.57,56132.98
2024-08-16,58893.67,59851.62,57106.84
2024-08-17,59497.94,59708.69,58815.46
2024-08-18,58439.22,60280.79,58433.69
2024-08-19,59464.41,59632.55,57828.14
